ptp,counterbalancing,rt,mouse_clientX,mouse_clientY,row,col,correct,pa_center_x,pa_center_y,condition,arrangement,block,block_trial_idx,hidden_pa_img,hidden_pa_img_type,corr_row,corr_col,top_offset,left_offset,trial_stage,time_elapsed,mouse_dist_cb,mouse_error,hidden_pa_img_row_number,hidden_pa_img_row_number_across_blocks,dist_border_l,dist_border_r,dist_border_t,dist_border_b,border_dist_closest,border_dist_summed
sub_001,cb5,1340.199999988079,788,366,5,8,0,744.7890625,373.5546875,schema_c,2,2,17,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,146,110,hidden_pa_learning,113450,50.765625,43.86637006696089,3,7,6,5,4,7,4,9
sub_001,cb5,1316.8999999761581,537,395,7,4,0,536.7890625,358.21875,schema_c,2,2,18,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,89,27,hidden_pa_learning,119778,36.9921875,36.78185484979525,4,8,3,8,5,6,3,8
sub_001,cb5,1319.8999999761581,784,496,11,8,1,786.453125,502.5546875,schema_c,2,2,19,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,25,110,hidden_pa_learning,126110,9.0078125,6.998696342054086,3,7,7,4,10,1,1,5
sub_001,cb5,1498.800000011921,814,446,8,9,0,819.1171875,401.890625,schema_c,2,2,20,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,91,101,hidden_pa_learning,132620,49.2265625,44.40520882510047,4,8,8,3,6,5,3,8
sub_001,cb5,1243.1000000238419,768,517,11,8,1,760.453125,535.5546875,schema_c,2,2,21,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,58,84,hidden_pa_learning,138874,26.1015625,20.030770092242616,4,8,7,4,10,1,1,5
sub_001,cb5,1495.7999999523163,670,437,8,6,1,669.1171875,454.5546875,schema_c,2,2,22,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,102,76,hidden_pa_learning,145383,18.4375,17.57687148308289,4,8,5,6,7,4,4,9
sub_001,cb5,1356.300000011921,594,242,4,3,0,592.12109375,197.22265625,schema_c,2,2,23,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,53,124,hidden_pa_learning,151750,46.65625,44.816746892227165,4,8,2,9,2,9,2,4
sub_001,cb5,1234.6000000238419,746,289,5,8,0,714.7890625,282.5546875,schema_c,2,2,24,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,55,80,hidden_pa_learning,157997,37.65625,31.869494392781988,4,8,6,5,4,7,4,9
sub_001,cb5,2158.599999964237,789,337,5,9,0,704.7890625,460.5546875,schema_ic,3,1,1,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,108,70,hidden_pa_learning,7348,207.765625,149.5233854547561,1,1,6,5,7,4,4,9
sub_001,cb5,1388.8999999761581,567,357,5,2,0,611.1171875,568.890625,schema_ic,3,1,2,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,133,143,hidden_pa_learning,13789,256.0078125,216.4346626485711,1,1,2,9,9,2,2,4
sub_001,cb5,1538.699999988079,617,268,2,6,0,528.7890625,469.890625,schema_ic,3,1,3,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,159,19,hidden_pa_learning,20394,290.1015625,220.3202077829438,1,1,3,8,6,5,3,8
sub_001,cb5,1008.6000000238419,837,366,5,11,0,704.453125,230.5546875,schema_ic,3,1,4,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,128,28,hidden_pa_learning,26429,267.9921875,189.51017584944688,1,1,7,4,1,10,1,5
sub_001,cb5,1484.2999999523163,799,519,8,8,0,764.7890625,504.5546875,schema_ic,3,1,5,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,152,130,hidden_pa_learning,32940,48.65625,37.13563380166767,2,2,6,5,7,4,4,9
sub_001,cb5,1367.0999999642372,512,500,10,3,1,507.1171875,505.890625,schema_ic,3,1,6,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,70,39,hidden_pa_learning,39318,10.7734375,7.651230018812743,2,2,2,9,9,2,2,4
sub_001,cb5,1421.5,504,242,4,3,0,694.453125,156.5546875,schema_ic,3,1,7,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,54,18,hidden_pa_learning,45752,275.8984375,208.74217171067346,2,2,7,4,1,10,1,5
sub_001,cb5,1239.199999988079,919,231,4,11,0,849.12109375,297.22265625,schema_ic,3,1,8,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,28,131,hidden_pa_learning,52001,136.1015625,96.27305822244328,1,1,8,3,5,6,3,8
sub_001,cb5,1433.4000000357628,605,531,10,3,1,625.1171875,538.890625,schema_ic,3,1,9,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,103,157,hidden_pa_learning,58447,28.0078125,21.609331220581105,3,3,2,9,9,2,2,4
sub_001,cb5,1430.8999999761581,823,336,5,9,0,766.453125,192.5546875,schema_ic,3,1,10,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,90,90,hidden_pa_learning,64899,199.9921875,154.18854286388557,3,3,7,4,1,10,1,5
sub_001,cb5,1108.3999999761581,572,287,4,2,0,726.1171875,321.5546875,schema_ic,3,1,11,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,94,133,hidden_pa_learning,71017,188.671875,157.94345162472806,1,1,5,6,4,7,4,9
sub_001,cb5,1892.3999999761581,514,484,8,2,0,595.7890625,454.890625,schema_ic,3,1,12,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,144,86,hidden_pa_learning,77919,110.8984375,86.81478248270585,2,2,3,8,6,5,3,8
sub_001,cb5,2119.800000011921,789,380,5,9,0,776.12109375,409.22265625,schema_ic,3,1,13,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,140,58,hidden_pa_learning,85051,42.1015625,31.93477515972131,2,2,8,3,5,6,3,8
sub_001,cb5,1329.3999999761581,544,290,4,2,0,701.1171875,330.5546875,schema_ic,3,1,14,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,103,108,hidden_pa_learning,91392,197.671875,162.26673499560164,2,2,5,6,4,7,4,9
sub_001,cb5,1404.1000000238419,459,586,10,3,1,479.1171875,594.890625,schema_ic,3,1,15,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,159,11,hidden_pa_learning,97817,29.0078125,21.994191183146093,4,4,2,9,9,2,2,4
sub_001,cb5,1443.4000000357628,790,468,8,8,0,756.7890625,476.5546875,schema_ic,3,1,16,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,124,122,hidden_pa_learning,104271,41.765625,34.29502949191854,3,3,6,5,7,4,4,9
sub_001,cb5,1506.1000000238419,601,360,6,5,0,548.7890625,392.890625,schema_ic,3,1,17,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,82,39,hidden_pa_learning,110787,85.1015625,61.707173063749494,3,3,3,8,6,5,3,8
sub_001,cb5,1963.199999988079,675,179,4,6,0,655.1171875,229.5546875,schema_ic,3,1,18,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,2,62,hidden_pa_learning,117763,70.4375,54.32405232613646,3,3,5,6,4,7,4,9
sub_001,cb5,1370.5,871,200,4,10,0,773.453125,122.5546875,schema_ic,3,1,19,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,20,97,hidden_pa_learning,124149,174.9921875,124.55187373334968,4,4,7,4,1,10,1,5
sub_001,cb5,1410.2000000476837,622,453,7,4,1,622.7890625,454.890625,schema_ic,3,1,20,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,144,113,hidden_pa_learning,130569,2.6796875,2.048678237188859,4,4,3,8,6,5,3,8
sub_001,cb5,1602.800000011921,789,348,5,9,0,779.12109375,382.22265625,schema_ic,3,1,21,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,113,61,hidden_pa_learning,137204,44.1015625,35.61998020075184,3,3,8,3,5,6,3,8
sub_001,cb5,1410,704,515,8,8,0,654.7890625,508.5546875,schema_ic,3,1,22,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,156,20,hidden_pa_learning,143628,55.65625,49.631224273148476,4,4,6,5,7,4,4,9
sub_001,cb5,1475,593,230,4,6,0,597.1171875,260.5546875,schema_ic,3,1,23,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,33,4,hidden_pa_learning,150113,34.671875,30.83083134028034,4,4,5,6,4,7,4,9
sub_001,cb5,2125.699999988079,731,386,6,9,1,728.12109375,396.22265625,schema_ic,3,1,24,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,127,10,hidden_pa_learning,157252,13.1015625,10.62030140824417,4,4,8,3,5,6,3,8
sub_001,cb5,1437.9000000357628,570,346,6,5,0,543.7890625,367.890625,schema_ic,3,2,1,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,57,34,hidden_pa_learning,6563,48.1015625,34.149856625168006,1,5,3,8,6,5,3,8
sub_001,cb5,1609.5,790,247,2,8,1,783.453125,258.5546875,schema_ic,3,2,2,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,156,107,hidden_pa_learning,13215,18.1015625,13.280526175128802,1,5,7,4,1,10,1,5
sub_001,cb5,1308.5,603,437,9,3,0,623.1171875,465.890625,schema_ic,3,2,3,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,30,155,hidden_pa_learning,19583,49.0078125,35.20467931682919,1,5,2,9,9,2,2,4
sub_001,cb5,1328.199999988079,569,332,7,4,1,559.7890625,322.890625,schema_ic,3,2,4,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,12,50,hidden_pa_learning,25993,18.3203125,12.954616262920768,2,6,3,8,6,5,3,8
sub_001,cb5,1325.2999999523163,805,218,1,8,0,811.453125,244.5546875,schema_ic,3,2,5,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,142,135,hidden_pa_learning,32372,33.0078125,27.327536487731223,2,6,7,4,1,10,1,5
sub_001,cb5,1503.3999999761581,488,591,10,3,1,503.1171875,587.890625,schema_ic,3,2,6,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,152,35,hidden_pa_learning,38888,18.2265625,15.433650598636126,2,6,2,9,9,2,2,4
sub_001,cb5,1507.300000011921,792,447,9,8,0,739.7890625,418.5546875,schema_ic,3,2,7,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,66,105,hidden_pa_learning,45408,80.65625,59.45685660923862,1,5,6,5,7,4,4,9
sub_001,cb5,1439.8999999761581,625,241,5,6,1,622.1171875,242.5546875,schema_ic,3,2,8,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,15,29,hidden_pa_learning,51858,4.4375,3.275310845219504,1,5,5,6,4,7,4,9
sub_001,cb5,1315.8999999761581,536,374,7,4,1,531.7890625,371.890625,schema_ic,3,2,9,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,61,22,hidden_pa_learning,58198,6.3203125,4.7097194735494865,3,7,3,8,6,5,3,8
sub_001,cb5,1376.699999988079,792,213,1,8,0,791.453125,241.5546875,schema_ic,3,2,10,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,139,115,hidden_pa_learning,64586,29.1015625,28.559923852984646,3,7,7,4,1,10,1,5
sub_001,cb5,1680.5,554,578,10,3,1,565.1171875,568.890625,schema_ic,3,2,11,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,133,97,hidden_pa_learning,71278,20.2265625,14.372632702493348,3,7,2,9,9,2,2,4
sub_001,cb5,2178.600000023842,692,220,4,6,0,679.1171875,242.5546875,schema_ic,3,2,12,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,15,86,hidden_pa_learning,78468,35.4375,25.97461811332002,2,6,5,6,4,7,4,9
sub_001,cb5,1676.5,487,587,10,3,1,494.1171875,591.890625,schema_ic,3,2,13,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,156,26,hidden_pa_learning,85156,12.0078125,8.635541141166618,4,8,2,9,9,2,2,4
sub_001,cb5,1609,755,395,8,7,1,749.7890625,384.5546875,schema_ic,3,2,14,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,32,115,hidden_pa_learning,91777,15.65625,11.672978319673282,2,6,6,5,7,4,4,9
sub_001,cb5,1279.5,570,419,7,4,1,568.7890625,419.890625,schema_ic,3,2,15,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,109,59,hidden_pa_learning,98066,2.1015625,1.503190779485841,4,8,3,8,6,5,3,8
sub_001,cb5,1349.5,791,278,5,9,0,779.12109375,317.22265625,schema_ic,3,2,16,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,48,61,hidden_pa_learning,104427,51.1015625,40.982010407030465,1,5,8,3,5,6,3,8
sub_001,cb5,1167.1000000238419,757,387,8,7,1,758.7890625,383.5546875,schema_ic,3,2,17,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,31,124,hidden_pa_learning,110606,5.234375,3.8821286495378406,3,7,6,5,7,4,4,9
sub_001,cb5,1248.6000000238419,604,242,5,6,1,619.1171875,261.5546875,schema_ic,3,2,18,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,34,26,hidden_pa_learning,116866,34.671875,24.716698022446536,3,7,5,6,4,7,4,9
sub_001,cb5,1322,852,329,5,9,0,848.12109375,360.22265625,schema_ic,3,2,19,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,91,130,hidden_pa_learning,123200,35.1015625,31.462679113545832,2,6,8,3,5,6,3,8
sub_001,cb5,1350.7000000476837,799,210,2,8,1,809.453125,227.5546875,schema_ic,3,2,20,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,125,133,hidden_pa_learning,129562,28.0078125,20.431223054146347,4,8,7,4,1,10,1,5
sub_001,cb5,1298.6000000238419,613,314,5,6,1,620.1171875,320.5546875,schema_ic,3,2,21,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,93,27,hidden_pa_learning,135871,13.671875,9.675654299984705,4,8,5,6,4,7,4,9
sub_001,cb5,1550.5,885,406,6,9,1,873.12109375,422.22265625,schema_ic,3,2,22,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,153,155,hidden_pa_learning,142432,28.1015625,20.106789636885175,3,7,8,3,5,6,3,8
sub_001,cb5,1210.5,655,468,9,7,0,657.7890625,435.5546875,schema_ic,3,2,23,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,83,23,hidden_pa_learning,148653,35.234375,32.56496849148733,4,8,6,5,7,4,4,9
sub_001,cb5,1419,855,345,6,9,1,853.12109375,344.22265625,schema_ic,3,2,24,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,75,135,hidden_pa_learning,155085,2.65625,2.033359781729029,4,8,8,3,5,6,3,8
sub_001,cb5,1447.3999999761581,676,366,7,6,0,632.453125,300.5546875,schema_l,4,1,1,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,73,81,hidden_pa_learning,6564,108.9921875,78.60928221583174,1,1,4,7,4,7,4,8
sub_001,cb5,1058.2000000476837,570,298,7,3,0,755.7890625,188.890625,schema_l,4,1,2,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,3,121,hidden_pa_learning,12684,294.8984375,215.45865370766506,1,1,6,5,3,8,3,8
sub_001,cb5,1340.5999999642372,677,266,4,6,0,647.453125,305.5546875,schema_l,4,1,3,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,78,96,hidden_pa_learning,19074,69.1015625,49.37196700039691,2,2,4,7,4,7,4,8
sub_001,cb5,1037.800000011921,824,403,8,11,0,785.7890625,472.890625,schema_l,4,1,4,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,37,26,hidden_pa_learning,25184,108.1015625,79.65409724251184,1,1,9,2,9,2,2,4
sub_001,cb5,1076.0999999642372,472,302,7,3,0,523.7890625,104.5546875,schema_l,4,1,5,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,2,14,hidden_pa_learning,31304,249.234375,204.1243699876415,1,1,3,8,1,10,1,4
sub_001,cb5,1320.4000000357628,582,575,10,3,0,719.12109375,547.22265625,schema_l,4,1,6,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,153,126,hidden_pa_learning,37637,164.8984375,139.9063085675623,1,1,5,6,8,3,3,8
sub_001,cb5,2297.100000023842,847,257,4,8,0,792.7890625,275.890625,schema_l,4,1,7,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,90,158,hidden_pa_learning,44946,73.1015625,57.408026072314414,2,2,6,5,3,8,3,8
sub_001,cb5,1641.699999988079,893,585,11,11,0,866.7890625,549.890625,schema_l,4,1,8,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,114,107,hidden_pa_learning,51601,61.3203125,43.81416959751184,2,2,9,2,9,2,2,4
sub_001,cb5,1626.6000000238419,555,271,5,4,0,734.453125,376.5546875,schema_l,4,1,9,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,24,58,hidden_pa_learning,58240,285.0078125,208.19513953377557,1,1,7,4,7,4,4,8
sub_001,cb5,1632.800000011921,851,620,11,10,0,833.7890625,588.890625,schema_l,4,1,10,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,153,74,hidden_pa_learning,64887,48.3203125,35.552912433716756,3,3,9,2,9,2,2,4
sub_001,cb5,1485.300000011921,575,529,10,4,0,666.12109375,479.22265625,schema_l,4,1,11,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,85,73,hidden_pa_learning,71385,140.8984375,103.83081275325718,2,2,5,6,8,3,3,8
sub_001,cb5,2999.100000023842,657,273,4,7,1,641.7890625,257.890625,schema_l,4,1,12,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,72,7,hidden_pa_learning,79398,30.3203125,21.43981885463427,3,3,6,5,3,8,3,8
sub_001,cb5,1740.199999988079,648,485,9,7,0,706.453125,435.5546875,schema_l,4,1,13,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,83,30,hidden_pa_learning,86151,107.8984375,76.56113080727243,2,2,7,4,7,4,4,8
sub_001,cb5,1585.300000011921,905,446,10,10,0,736.12109375,413.22265625,schema_l,4,1,14,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,19,143,hidden_pa_learning,92755,201.65625,172.03034394984493,3,3,5,6,8,3,3,8
sub_001,cb5,1466.6000000238419,505,142,3,3,0,547.7890625,120.5546875,schema_l,4,1,15,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,18,38,hidden_pa_learning,99235,64.234375,47.86235783840535,2,2,3,8,1,10,1,4
sub_001,cb5,1524.5,813,418,8,8,1,796.453125,425.5546875,schema_l,4,1,16,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,73,120,hidden_pa_learning,105771,24.1015625,18.18989762170973,3,3,7,4,7,4,4,8
sub_001,cb5,2163.5,580,292,4,5,0,569.453125,330.5546875,schema_l,4,1,17,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,103,18,hidden_pa_learning,112948,49.1015625,39.97124592114038,3,3,4,7,4,7,4,8
sub_001,cb5,1506.199999988079,635,568,9,6,1,651.12109375,548.22265625,schema_l,4,1,18,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,154,58,hidden_pa_learning,119466,35.8984375,25.51534811641717,4,4,5,6,8,3,3,8
sub_001,cb5,1829.5,590,144,2,4,1,607.7890625,128.5546875,schema_l,4,1,19,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,26,98,hidden_pa_learning,126310,33.234375,23.558616743169843,3,3,3,8,1,10,1,4
sub_001,cb5,1433.9000000357628,629,242,4,6,0,588.453125,290.5546875,schema_l,4,1,20,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,63,37,hidden_pa_learning,132756,89.1015625,63.258254405953075,4,4,4,7,4,7,4,8
sub_001,cb5,1726.300000011921,865,462,10,10,1,864.7890625,454.890625,schema_l,4,1,21,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,19,105,hidden_pa_learning,139493,7.3203125,7.11250360418406,4,4,9,2,9,2,2,4
sub_001,cb5,1682.5,707,396,9,7,0,701.7890625,200.890625,schema_l,4,1,22,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,15,67,hidden_pa_learning,146189,200.3203125,195.17894887133585,4,4,6,5,3,8,3,8
sub_001,cb5,1406.5999999642372,581,514,10,6,0,684.453125,442.5546875,schema_l,4,1,23,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,90,8,hidden_pa_learning,152607,174.8984375,125.72581974474568,4,4,7,4,7,4,4,8
sub_001,cb5,2071,532,203,2,3,0,554.7890625,192.5546875,schema_l,4,1,24,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,90,45,hidden_pa_learning,159695,33.234375,25.06882372293448,4,4,3,8,1,10,1,4
sub_001,cb5,1845.9000000357628,531,173,2,3,0,555.7890625,161.5546875,schema_l,4,2,1,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,59,46,hidden_pa_learning,6991,36.234375,27.30371399373284,1,5,3,8,1,10,1,4
sub_001,cb5,1908,778,446,10,10,1,797.7890625,455.890625,schema_l,4,2,2,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,20,38,hidden_pa_learning,13960,29.6796875,22.123097828277377,1,5,9,2,9,2,2,4
sub_001,cb5,1676.199999988079,563,206,3,3,0,595.7890625,185.5546875,schema_l,4,2,3,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,83,86,hidden_pa_learning,20671,53.234375,38.6410846490049,2,6,3,8,1,10,1,4
sub_001,cb5,1575.300000011921,733,443,8,8,1,744.453125,436.5546875,schema_l,4,2,4,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,84,68,hidden_pa_learning,27290,17.8984375,13.142150717758538,1,5,7,4,7,4,4,8
sub_001,cb5,1623.5999999642372,665,452,9,6,1,685.12109375,437.22265625,schema_l,4,2,5,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,43,92,hidden_pa_learning,33957,34.8984375,24.96454089307378,1,5,5,6,8,3,3,8
sub_001,cb5,1381,788,277,4,8,0,739.7890625,274.890625,schema_l,4,2,6,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,89,105,hidden_pa_learning,40362,50.3203125,48.25706121926128,1,5,6,5,3,8,3,8
sub_001,cb5,2042.5,716,185,4,6,0,684.453125,232.5546875,schema_l,4,2,7,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,5,133,hidden_pa_learning,47416,79.1015625,57.067097573718264,1,5,4,7,4,7,4,8
sub_001,cb5,1797.1000000238419,839,488,10,10,1,837.7890625,489.890625,schema_l,4,2,8,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,54,78,hidden_pa_learning,54225,3.1015625,2.2451798412446275,2,6,9,2,9,2,2,4
sub_001,cb5,1301.5,645,472,8,6,0,719.453125,467.5546875,schema_l,4,2,9,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,115,43,hidden_pa_learning,60538,78.8984375,74.58571328001283,2,6,7,4,7,4,4,8
sub_001,cb5,2311.199999988079,675,267,4,5,0,662.453125,293.5546875,schema_l,4,2,10,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,66,111,hidden_pa_learning,67861,39.1015625,29.369635688722482,2,6,4,7,4,7,4,8
sub_001,cb5,1419.4000000357628,474,137,2,3,0,520.7890625,125.5546875,schema_l,4,2,11,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,23,11,hidden_pa_learning,74293,58.234375,48.16857427671658,3,7,3,8,1,10,1,4
